stationId;observationTime;latitude;longitude;elevation;temp;dewpoint;windDirection;windSpeed;visibility;altim;qualityControlFlag;skyCondition1a;skyCondition1b;skyCondition2a;skyCondition2b;flightCategory;metarType
LOWS;2018-12-14T09:50:00Z;47.78;13.02;430;-3;-7;170;11.112;6.21;30.059055;TRUE;FEW;1200;BKN;2000;MVFR;METAR
