stationId;observationTime;latitude;longitude;elevation;temp;dewpoint;windDirection;windSpeed;visibility;altim;qualityControlFlag;skyCondition1a;skyCondition1b;skyCondition2a;skyCondition2b;flightCategory;metarType
LOWS;2018-12-18T14:50:00Z;47.78;13.02;430;2;-2;150;16.668;6.21;30.236221;VFR;METAR
